Complaint_ID,City,Latitude,Longitude,Complaint_Text,Fault_Type,Severity,Temperature_C,Hospitals_Nearby,Outage_Duration_Hrs
IRQ-KGL-10161,كركوك,35.5463565428783,44.421573096689826,سقوط أسلاك كهربائية على الأرض في الشارع المزدحم,سقوط أسلاك,عالي جداً,26,3,2
IRQ-KGL-10162,النجف,32.01764385471025,44.40347825996334,انفجار جوزة الكهرباء الرئيسية بالشارع العام,انفجار جوزة,عالي جداً,28,3,6
IRQ-KGL-10163,النجف,32.05474225925028,44.338639122498364,تذبذب قوي في الفولتية وانخفاض الإضاءة واحتراق الأجهزة,تذبذب فولتية,متوسط,29,3,18
IRQ-KGL-10164,النجف,31.952946119241414,44.308153403498,تذبذب قوي في الفولتية وانخفاض الإضاءة واحتراق الأجهزة,تذبذب فولتية,متوسط,43,2,23
IRQ-KGL-10165,كربلاء,32.65413328493281,44.02785209887754,تذبذب قوي في الفولتية وانخفاض الإضاءة واحتراق الأجهزة,تذبذب فولتية,متوسط,30,3,25
IRQ-KGL-10166,أربيل,36.241282314099834,43.97028899728151,احتراق الكيبل الرئيسي المغذي للعمارة السكنية,حرق كيبل,عالي,49,1,36
IRQ-KGL-10167,أربيل,36.22703896376774,44.036091433003484,تذبذب قوي في الفولتية وانخفاض الإضاءة واحتراق الأجهزة,تذبذب فولتية,متوسط,38,3,6
IRQ-KGL-10168,بابل,32.4769645105497,44.366405151041455,حرق محولة بالحي ورائحة دخان متصاعدة في الشارع,حرق محولة,عالي جداً,47,3,6
IRQ-KGL-10169,النجف,31.952562202657653,44.38258711759189,عطل في المولد الفرعي للمحلة وانقطاع الخط المساعد,عطل فرعي,متوسط,44,0,9
IRQ-KGL-10170,أربيل,36.11404733744393,44.07749110193291,انفجار جوزة الكهرباء الرئيسية بالشارع العام,انفجار جوزة,عالي جداً,30,0,26
IRQ-KGL-10171,البصرة,30.52142758221376,47.708217012270794,عطل في المولد الفرعي للمحلة وانقطاع الخط المساعد,عطل فرعي,متوسط,39,1,19
IRQ-KGL-10172,ذي قار,31.099919399812737,46.257850526777204,انقطاع مجدول حسب جدول التشغيل اليومي المعلن,صيانة مجدولة,منخفض,27,1,25
IRQ-KGL-10173,النجف,32.01874926081402,44.26983135520205,انقطاع مجدول حسب جدول التشغيل اليومي المعلن,صيانة مجدولة,منخفض,40,1,35
IRQ-KGL-10174,كربلاء,32.57747206443605,44.04777939108745,سقوط أسلاك كهربائية على الأرض في الشارع المزدحم,سقوط أسلاك,عالي جداً,41,4,32
IRQ-KGL-10175,كركوك,35.39784363548899,44.34310740037463,انقطاع مجدول حسب جدول التشغيل اليومي المعلن,صيانة مجدولة,منخفض,41,4,25
IRQ-KGL-10176,أربيل,36.165248715052876,43.93472433318953,احتراق الكيبل الرئيسي المغذي للعمارة السكنية,حرق كيبل,عالي,39,3,31
IRQ-KGL-10177,النجف,32.00876864624867,44.33392099781472,حرق محولة بالحي ورائحة دخان متصاعدة في الشارع,حرق محولة,عالي جداً,35,2,2
IRQ-KGL-10178,ذي قار,31.015182485076817,46.26873163067819,انقطاع مجدول حسب جدول التشغيل اليومي المعلن,صيانة مجدولة,منخفض,43,0,9
IRQ-KGL-10179,النجف,31.95660368682636,44.28846657123048,احتراق الكيبل الرئيسي المغذي للعمارة السكنية,حرق كيبل,عالي,47,4,17
IRQ-KGL-10180,البصرة,30.51884513413135,47.818979177363396,انفجار جوزة الكهرباء الرئيسية بالشارع العام,انفجار جوزة,عالي جداً,31,1,34
IRQ-KGL-10181,البصرة,30.441583831206042,47.803082515937376,عطل في المولد الفرعي للمحلة وانقطاع الخط المساعد,عطل فرعي,متوسط,48,1,15
IRQ-KGL-10182,النجف,31.969140231497093,44.27170424765231,سقوط أسلاك كهربائية على الأرض في الشارع المزدحم,سقوط أسلاك,عالي جداً,42,1,23
IRQ-KGL-10183,أربيل,36.242019759709564,44.08693758651066,انقطاع مفاجئ للتيار الكهربائي عن المنطقة بالكامل منذ ساعات,عطل شبكة رئيسية,عالي,52,2,9
IRQ-KGL-10184,ذي قار,31.048350988067128,46.240125771333425,حرق محولة بالحي ورائحة دخان متصاعدة في الشارع,حرق محولة,عالي جداً,51,0,5
IRQ-KGL-10185,كربلاء,32.6193612689743,44.000368709083894,سقوط أسلاك كهربائية على الأرض في الشارع المزدحم,سقوط أسلاك,عالي جداً,39,1,9
IRQ-KGL-10186,كربلاء,32.637190219123525,44.06868846508407,انقطاع مفاجئ للتيار الكهربائي عن المنطقة بالكامل منذ ساعات,عطل شبكة رئيسية,عالي,29,1,1
IRQ-KGL-10187,ذي قار,31.12506852370741,46.28486738320607,انقطاع مجدول حسب جدول التشغيل اليومي المعلن,صيانة مجدولة,منخفض,34,3,21
IRQ-KGL-10188,كركوك,35.47322374203763,44.400145467748004,انقطاع مجدول حسب جدول التشغيل اليومي المعلن,صيانة مجدولة,منخفض,42,4,1
IRQ-KGL-10189,أربيل,36.2441448908626,43.98901790381108,انفجار جوزة الكهرباء الرئيسية بالشارع العام,انفجار جوزة,عالي جداً,48,0,31
IRQ-KGL-10190,ذي قار,31.080666574482603,46.18012027094784,حرق محولة بالحي ورائحة دخان متصاعدة في الشارع,حرق محولة,عالي جداً,36,2,4
IRQ-KGL-10191,بغداد,33.38467348917063,44.33467838808768,احتراق الكيبل الرئيسي المغذي للعمارة السكنية,حرق كيبل,عالي,50,1,25
IRQ-KGL-10192,ذي قار,31.127838721031992,46.253148388179426,تذبذب قوي في الفولتية وانخفاض الإضاءة واحتراق الأجهزة,تذبذب فولتية,متوسط,27,3,28
IRQ-KGL-10193,ذي قار,31.03347715603279,46.186197083497206,سقوط أسلاك كهربائية على الأرض في الشارع المزدحم,سقوط أسلاك,عالي جداً,51,2,29
IRQ-KGL-10194,كربلاء,32.61942804831405,44.0990232160817,احتراق الكيبل الرئيسي المغذي للعمارة السكنية,حرق كيبل,عالي,34,3,31
IRQ-KGL-10195,ذي قار,31.113481187878005,46.31251964451246,انفجار جوزة الكهرباء الرئيسية بالشارع العام,انفجار جوزة,عالي جداً,32,3,26
IRQ-KGL-10196,بابل,32.49626189742949,44.491989680046245,حرق محولة بالحي ورائحة دخان متصاعدة في الشارع,حرق محولة,عالي جداً,40,2,36
IRQ-KGL-10197,أربيل,36.11327746721448,43.96140918818355,احتراق الكيبل الرئيسي المغذي للعمارة السكنية,حرق كيبل,عالي,25,4,25
IRQ-KGL-10198,البصرة,30.532376047336037,47.70783020035056,سقوط أسلاك كهربائية على الأرض في الشارع المزدحم,سقوط أسلاك,عالي جداً,51,2,32
IRQ-KGL-10199,بغداد,33.24366559790396,44.37786750633847,حرق محولة بالحي ورائحة دخان متصاعدة في الشارع,حرق محولة,عالي جداً,25,3,4
IRQ-KGL-10200,النجف,31.965388888090818,44.30924328490181,عطل في المولد الفرعي للمحلة وانقطاع الخط المساعد,عطل فرعي,متوسط,23,3,4
IRQ-KGL-10201,كربلاء,32.5689388721777,44.01331782674933,احتراق الكيبل الرئيسي المغذي للعمارة السكنية,حرق كيبل,عالي,27,1,15
IRQ-KGL-10202,النجف,31.946157499589397,44.32132641149883,احتراق الكيبل الرئيسي المغذي للعمارة السكنية,حرق كيبل,عالي,30,4,21
IRQ-KGL-10203,ذي قار,31.11492337471621,46.32324656126569,عطل في المولد الفرعي للمحلة وانقطاع الخط المساعد,عطل فرعي,متوسط,52,0,13
IRQ-KGL-10204,كركوك,35.518525987206445,44.316862125818425,انقطاع مجدول حسب جدول التشغيل اليومي المعلن,صيانة مجدولة,منخفض,36,1,10
IRQ-KGL-10205,بابل,32.50164756455918,44.4300199517624,انفجار جوزة الكهرباء الرئيسية بالشارع العام,انفجار جوزة,عالي جداً,28,2,34
IRQ-KGL-10206,بغداد,33.31104236042576,44.36910130907529,انفجار جوزة الكهرباء الرئيسية بالشارع العام,انفجار جوزة,عالي جداً,49,1,23
IRQ-KGL-10207,بابل,32.44130060180921,44.46399495107172,انقطاع مجدول حسب جدول التشغيل اليومي المعلن,صيانة مجدولة,منخفض,38,1,25
IRQ-KGL-10208,بغداد,33.25310416945895,44.38034089647302,سقوط أسلاك كهربائية على الأرض في الشارع المزدحم,سقوط أسلاك,عالي جداً,46,1,8
IRQ-KGL-10209,ذي قار,31.1187539929832,46.23457735826041,حرق محولة بالحي ورائحة دخان متصاعدة في الشارع,حرق محولة,عالي جداً,52,2,15
IRQ-KGL-10210,النجف,32.06239804974291,44.39427599734579,انقطاع مفاجئ للتيار الكهربائي عن المنطقة بالكامل منذ ساعات,عطل شبكة رئيسية,عالي,37,1,8
IRQ-KGL-10211,البصرة,30.492524646175553,47.71665268277031,سقوط أسلاك كهربائية على الأرض في الشارع المزدحم,سقوط أسلاك,عالي جداً,50,1,19
IRQ-KGL-10212,البصرة,30.465506794725133,47.80545082223508,انقطاع مجدول حسب جدول التشغيل اليومي المعلن,صيانة مجدولة,منخفض,23,2,30
IRQ-KGL-10213,كركوك,35.42762281287702,44.42673219362464,سقوط أسلاك كهربائية على الأرض في الشارع المزدحم,سقوط أسلاك,عالي جداً,28,2,36
IRQ-KGL-10214,النجف,32.04868221266434,44.31759150191552,احتراق الكيبل الرئيسي المغذي للعمارة السكنية,حرق كيبل,عالي,49,3,6
IRQ-KGL-10215,أربيل,36.24000595073701,43.93563814294748,حرق محولة بالحي ورائحة دخان متصاعدة في الشارع,حرق محولة,عالي جداً,36,0,19
IRQ-KGL-10216,البصرة,30.541194887640252,47.77970460418641,سقوط أسلاك كهربائية على الأرض في الشارع المزدحم,سقوط أسلاك,عالي جداً,48,2,35
IRQ-KGL-10217,بغداد,33.289300258715876,44.35982109443924,حرق محولة بالحي ورائحة دخان متصاعدة في الشارع,حرق محولة,عالي جداً,40,1,33
IRQ-KGL-10218,بغداد,33.32808038406562,44.30600694682592,سقوط أسلاك كهربائية على الأرض في الشارع المزدحم,سقوط أسلاك,عالي جداً,44,0,18
IRQ-KGL-10219,البصرة,30.567427753106966,47.71086417319954,انفجار جوزة الكهرباء الرئيسية بالشارع العام,انفجار جوزة,عالي جداً,36,4,30
IRQ-KGL-10220,البصرة,30.547593816825415,47.8601365794369,انفجار جوزة الكهرباء الرئيسية بالشارع العام,انفجار جوزة,عالي جداً,48,3,20
IRQ-KGL-10221,كربلاء,32.57759523951465,44.093058756644616,عطل في المولد الفرعي للمحلة وانقطاع الخط المساعد,عطل فرعي,متوسط,30,2,19
IRQ-KGL-10222,بغداد,33.32044428243203,44.41583754327845,انقطاع مجدول حسب جدول التشغيل اليومي المعلن,صيانة مجدولة,منخفض,44,3,17
IRQ-KGL-10223,النجف,32.00790154219186,44.39444844511262,حرق محولة بالحي ورائحة دخان متصاعدة في الشارع,حرق محولة,عالي جداً,45,0,14
IRQ-KGL-10224,البصرة,30.500727208590618,47.72716733933591,انقطاع مجدول حسب جدول التشغيل اليومي المعلن,صيانة مجدولة,منخفض,35,1,5
IRQ-KGL-10225,كركوك,35.481716360262816,44.47085725878557,انفجار جوزة الكهرباء الرئيسية بالشارع العام,انفجار جوزة,عالي جداً,47,4,7
IRQ-KGL-10226,بابل,32.48632557851598,44.5008753201728,انقطاع مجدول حسب جدول التشغيل اليومي المعلن,صيانة مجدولة,منخفض,27,1,32
IRQ-KGL-10227,ذي قار,31.07726774870288,46.31878063864198,انفجار جوزة الكهرباء الرئيسية بالشارع العام,انفجار جوزة,عالي جداً,32,4,16
IRQ-KGL-10228,كركوك,35.51432893230378,44.32536742292208,انفجار جوزة الكهرباء الرئيسية بالشارع العام,انفجار جوزة,عالي جداً,45,3,20
IRQ-KGL-10229,بغداد,33.31098402525706,44.42440012049318,احتراق الكيبل الرئيسي المغذي للعمارة السكنية,حرق كيبل,عالي,29,2,6
IRQ-KGL-10230,كركوك,35.53503332426527,44.37763983794114,انفجار جوزة الكهرباء الرئيسية بالشارع العام,انفجار جوزة,عالي جداً,32,4,20
IRQ-KGL-10231,البصرة,30.478882588567533,47.7050634945936,انفجار جوزة الكهرباء الرئيسية بالشارع العام,انفجار جوزة,عالي جداً,36,0,32
